CustomerID,Country,State,City,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
9614-RMGHA,United States,California,Dulzura,32.622999,-116.687855,male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,yes,1,82,5530.0,attitude of support person
9617-INGJY,United States,California,Manhattan Beach,33.889632,-118.39737,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,no,0,61,3530.0,unknown
9617-UDPEU,United States,California,Loyalton,39.637471,-120.226338,female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,no,0,52,2691.0,unknown
9618-LFJRU,United States,California,Inglewood,33.936291,-118.332639,female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,no,0,40,4344.0,unknown
9619-GSATL,United States,California,Dos Rios,39.756049,-123.358701,female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,no,0,48,3350.0,unknown
9620-ENEJV,United States,California,Vina,39.955164,-122.018567,female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,no,0,52,4059.0,unknown
9620-QJREV,United States,California,Weldon,35.55647,-118.244914,male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,no,0,56,3313.0,unknown
9621-OUPYD,United States,California,Lancaster,34.741406,-118.38111,female,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,507.9,no,0,23,4129.0,unknown
9624-EGDEQ,United States,California,Palo Alto,37.386978,-122.177746,female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,813.3,no,0,61,5336.0,unknown
9625-QNLUX,United States,California,San Jose,37.246064,-121.749494,male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,no,0,22,4751.0,unknown
9625-QSTYE,United States,California,San Francisco,37.746699,-122.442833,female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,yes,1,79,4806.0,service dissatisfaction
9625-RZFUK,United States,California,Alameda,37.724817,-122.224363,male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,no,0,63,4235.0,unknown
9626-VFRGG,United States,California,Susanville,40.559177,-120.612113,female,No,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,no,0,27,5984.0,unknown
9626-WEQRM,United States,California,Cedarville,41.505916,-120.152505,female,No,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,no,0,78,2657.0,unknown
9629-NHXFW,United States,California,Downey,33.940884,-118.128628,female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,no,0,72,3160.0,unknown
9631-RXVJM,United States,California,San Francisco,37.7795,-122.419233,male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,no,0,77,2682.0,unknown
9631-XEYKE,United States,California,Rialto,34.156758,-117.404686,male,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,no,0,53,4639.0,unknown
9633-DENPU,United States,California,Long Beach,33.783047,-118.1486,female,No,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,no,0,33,2613.0,unknown
9633-XQABV,United States,California,Los Banos,36.995162,-120.955099,female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,no,0,46,2156.0,unknown
9637-CDTKZ,United States,California,Panorama City,34.223768,-118.445461,male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,no,0,61,4965.0,unknown
9637-EIHEQ,United States,California,Thermal,33.53604,-116.119222,female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,yes,1,68,4535.0,don't know
9638-JIQYA,United States,California,Ballico,37.4695,-120.672724,male,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,no,0,41,4033.0,unknown
9639-BUJXT,United States,California,Santee,32.847336,-116.997605,male,No,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,no,0,28,5997.0,unknown
9640-ZSLDC,United States,California,Lagunitas,38.021772,-122.691744,female,No,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,no,0,38,4854.0,unknown
9643-AVVWI,United States,California,Los Angeles,33.964131,-118.272783,female,No,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,no,0,76,4264.0,unknown
9643-YBLUR,United States,California,West Covina,34.061634,-117.893169,male,No,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,no,0,60,2907.0,unknown
9644-KVCNC,United States,California,Fountain Valley,33.712036,-117.950113,female,No,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,no,0,77,4928.0,unknown
9644-UMGQA,United States,California,Penn Valley,39.203817,-121.19584,male,No,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,no,0,43,4076.0,unknown
9646-NMHXE,United States,California,San Geronimo,38.00474,-122.663717,male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,973.1,no,0,77,2021.0,unknown
9647-ERGBE,United States,California,Turlock,37.474396,-120.875917,female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,yes,1,100,4664.0,lack of affordable download/upload speed
9648-BCHKM,United States,California,Palmdale,34.536232,-118.082935,female,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,no,0,78,5231.0,unknown
9650-VBUOG,United States,California,Tranquillity,36.635661,-120.288644,male,No,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,no,0,73,3772.0,unknown
9651-GTSAQ,United States,California,Corning,39.913777,-122.289984,female,No,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,yes,1,94,4471.0,attitude of support person
9658-WYUFB,United States,California,Lathrop,37.80821,-121.308401,female,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,yes,1,66,2825.0,competitor offered more data
9659-QEQSY,United States,California,Los Angeles,34.028735,-118.317236,female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,no,0,75,3974.0,unknown
9659-ZTWSM,United States,California,Los Angeles,34.044639,-118.240413,male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,no,0,53,4138.0,unknown
9661-ACXBS,United States,California,San Rafael,37.972662,-122.491452,female,No,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,yes,1,89,2317.0,competitor made better offer
9661-JALZV,United States,California,Atascadero,35.453912,-120.69461,female,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,no,0,54,5138.0,unknown
9661-MHUMO,United States,California,Mather,38.549822,-121.266725,male,Yes,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,yes,1,84,4478.0,service dissatisfaction
9667-EQRXU,United States,California,Boron,34.95703,-117.73045,female,Yes,No,No,30,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,1172.95,yes,1,94,3016.0,don't know
9667-TKTVZ,United States,California,Los Osos,35.279984,-120.824288,female,No,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,no,0,71,4916.0,unknown
9668-PUGNU,United States,California,Big Sur,36.092975,-121.549826,male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,no,0,38,4058.0,unknown
9670-BPNXF,United States,California,Glennville,35.735694,-118.738483,female,No,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,no,0,80,2935.0,unknown
9674-EHPPG,United States,California,Berkeley,37.897753,-122.279391,male,No,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,no,0,44,2519.0,unknown
9675-ICXCT,United States,California,El Cajon,32.832706,-116.873258,male,No,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,no,0,75,4689.0,unknown
9677-AVKED,United States,California,La Verne,34.144703,-117.770299,female,No,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,no,0,60,4733.0,unknown
9680-NIAUV,United States,California,West Hills,34.199787,-118.68493,female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,no,0,74,5945.0,unknown
9681-KYGYB,United States,California,Kelseyville,38.93496,-122.792243,male,Yes,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,no,0,24,5987.0,unknown
9681-OXGVC,United States,California,Laytonville,39.806141,-123.531098,female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,yes,1,85,5180.0,competitor made better offer
9685-WKZGT,United States,California,Carmichael,38.626128,-121.328011,male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1036.75,yes,1,70,2075.0,extra data charges
9688-YGXVR,United States,California,Salida,37.713152,-121.08739,female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,no,0,59,4112.0,unknown
9689-PTNPG,United States,California,Vidal,34.264124,-114.717964,male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,yes,1,80,5055.0,competitor had better devices
9691-HKOVS,United States,California,San Jose,37.294926,-121.894763,female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,no,0,77,4712.0,unknown
9692-TUSXH,United States,California,Los Angeles,34.137412,-118.207607,female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,yes,1,97,5581.0,competitor offered higher download speeds
9693-XMUOB,United States,California,Palo Alto,37.386978,-122.177746,male,Yes,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,no,0,27,5546.0,unknown
9695-IDRZR,United States,California,Greenville,40.160386,-120.835428,female,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,no,0,46,5104.0,unknown
9696-RMYBA,United States,California,Los Angeles,33.964131,-118.272783,male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,no,0,22,5225.0,unknown
9699-UBQFS,United States,California,Los Angeles,34.108833,-118.229715,female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,no,0,32,4745.0,unknown
9700-ISPUP,United States,California,Valley Center,33.25283,-116.986079,female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,no,0,44,3137.0,unknown
9700-ZCLOT,United States,California,Claremont,34.127621,-117.717863,male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,no,0,77,3922.0,unknown
9701-CDXHR,United States,California,Apple Valley,34.55082,-117.122396,female,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,no,0,55,5187.0,unknown
9702-AIUJO,United States,California,Santa Paula,34.402343,-119.094824,male,No,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,no,0,44,6115.0,unknown
9705-IOVQQ,United States,California,Huntington Park,33.97803,-118.217141,male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,no,0,20,5177.0,unknown
9705-ZJBCG,United States,California,Frazier Park,34.907911,-119.234281,female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,no,0,43,4977.0,unknown
9708-HPXWZ,United States,California,El Sobrante,37.963995,-122.288296,male,Yes,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,no,0,68,2599.0,unknown
9708-KFDBY,United States,California,Oceanside,33.351059,-117.420557,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,no,0,28,4801.0,unknown
9710-NJERN,United States,California,Palm Desert,33.694501,-116.412711,female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,826.0,no,0,44,2007.0,unknown
9710-ZUSHQ,United States,California,Red Bluff,40.186772,-122.388361,female,Yes,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,yes,1,92,5849.0,lack of affordable download/upload speed
9711-FJTBX,United States,California,Pittsburg,38.006047,-121.916834,male,No,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,no,0,28,5058.0,unknown
9714-EDSUC,United States,California,Alviso,37.449537,-121.994813,male,No,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,no,0,22,3094.0,unknown
9715-SBVSU,United States,California,Loma Linda,34.049315,-117.255974,male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,no,0,22,3186.0,unknown
9715-WZCLW,United States,California,Fontana,34.087558,-117.464096,male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,no,0,43,4603.0,unknown
9717-IOAAF,United States,California,Rocklin,38.7904,-121.236973,male,No,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,no,0,21,2682.0,unknown
9717-QEBGU,United States,California,Leggett,39.873371,-123.741474,male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,no,0,37,2980.0,unknown
9720-JJJOR,United States,California,San Ysidro,32.555828,-117.040073,male,No,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,no,0,50,4565.0,unknown
9722-UJOJR,United States,California,Blairsden Graeagle,39.783747,-120.661032,male,No,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,yes,1,73,2663.0,price too high
9725-SCPZG,United States,California,South Lake Tahoe,38.911577,-120.106169,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,yes,1,80,5086.0,price too high
9728-FTTVZ,United States,California,Williams,39.117537,-122.284654,female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,yes,1,82,4073.0,lack of self-service on website
9730-DRTMJ,United States,California,Coarsegold,37.212191,-119.749323,male,No,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,no,0,78,3278.0,unknown
9732-EQMWY,United States,California,Concord,37.950248,-122.022455,female,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,no,0,59,4725.0,unknown
9732-KPKBW,United States,California,Oroville,39.473896,-121.415927,male,No,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,yes,1,90,2771.0,extra data charges
9732-OUYRN,United States,California,Union City,37.59485,-122.051521,female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,no,0,39,4066.0,unknown
9734-UYXQI,United States,California,Holtville,32.811001,-115.152865,female,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,yes,1,97,5115.0,product dissatisfaction
9734-YWGEX,United States,California,South San Francisco,37.654436,-122.426468,female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,yes,1,81,2954.0,price too high
9738-QLWTP,United States,California,Santa Ysabel,33.174725,-116.743329,male,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,no,0,46,3446.0,unknown
9739-JLPQJ,United States,California,Long Beach,33.778436,-118.118648,female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,no,0,47,6009.0,unknown
9741-YLNTD,United States,California,Greenfield,36.248708,-121.386617,male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,no,0,47,2684.0,unknown
